Title	ISBN	Subjects
Painkiller	9781444831399	|Mental illness||Suicide||Fiction|
Peppa goes apple picking	9781338158953	|Animals||Juvenile fiction||Fiction||Pigs||Apples||Harvesting||Picture books for children||Swine|
Barnaby Rudge		|Gordon riots, 1780||Fiction|
On the night you were born	9781250002921	|Nature||Labor (Obstetrics)||Juvenile fiction||Fiction||Stories in rhyme||Birth||Childbirth||Nature stories||Parturition|
BUYING HIS BRIDE OF CONVENIENCE	9780263924756	|Seduction||Billionaires||Man-woman relationships||Fiction|
Borgon the Axeboy and the whispering temple	9780571307371	|Humorous stories||Vikings||Adventure and adventurers||Rattlesnakes||Fiction||Fantasy||Thieves||Children's stories||Ruins|
Estocada	9781784977900	|German Aerial operations||Intelligence officers||German||Fiction||Intelligence service||World War, 1939-1945||Aerial Military operations||Nazis|
The Troutbeck testimony	9780749018139	|Murder||Investigation||Florists||Fiction|
The black stone	9781444779097	|Cassius Corbulo (Fictitious character)||Fiction||History|
George's marvellous medicine	9780141335582	|Behaviour||Humorous stories||Children's stories||Fiction||Children's fiction||Children's humourous stories|
The Kinsella sisters	9781847561510	|Sisters||Female friendship||Fiction|
You don't want to know	9781444757149	|Missing children||Fiction|
The mighty dynamo	9781447299783	|Soccer stories||School||Friendship||Fiction|
The secret archives of Sherlock Holmes	9780749012434	|English Detective and mystery stories||Fiction|
A Doctor Worth Waiting For	9780263195439	|Physicians||Fiction|
Wheels of Grace	9780750538756	|Fiction||History|
Death of yesterday	9781780331034	|Fiction||Lochdubh (Scotland : Imaginary place)|
All the nice girls	9781844085316	|Schoolgirls||World War, 1939-1945||Fiction|
Indulgence in death	9780753191057	|Fiction||Investigation||Murder||Policewomen|
The Tangle Box	9781841495569	|Magic Kingdom of Landover (Imaginary place)||Ben Holiday (Fictitious character)||Fiction|
Her holiday protector	9780373446964	|Criminals||Man-woman relationships||Police||Widows||Murderers||Fiction|
Narrowing the field	9781409152040	|Jockeys||Fiction|
A marriage fit for a sinner	9780373133864	|Man-woman relationships||Revenge||Fiction|
Family matters	9780755324415	|Wives||Cleaning personnel||Fiction|
The captain's table	9781444743340	|Travelers||Cruise ships||Ocean travel||Fiction|
Road trip summer	9781481459921	|Man-woman relationships||Automobile travel||Dating (Social customs)||Juvenile fiction||Teenagers||Fiction|
Out of mind	9781407413266	|Missing persons||Fiction||Women television producers and directors|
Black wood	9781845029531	|Secrets||Police||Fiction|
Fall girl	9781444723878	|Swindlers and swindling||Millionaires||Fiction||Hoaxes||Extinct animals|
Taming the shifter	9780263918212	|Werewolves||Man-woman relationships||Shapeshifting||Fiction|
The days of Bruce		|Fiction||History|
The hunter	9780755393169	|Wyatt Hunt (Fictitious character)||Fiction|
Six for Texas	9780719806704	|Revenge||Fiction|
His most important win	9780263230208	|First loves||Romances||Fiction|
The faces of angels	9780330491563	|Murder||Fiction|
Interrogator	9781863256612	Fiction
Room Service	9781740511414	Fiction
Cold Light	9781741661262	Fiction
Girl in the Hard Hat	9781742756806	Fiction
White Lies	9781775533061	Fiction
Wild Girl	9781741668506	|Fiction||Fiction, romance, general|
Death Song	9781447222743	Fiction
Ascendance	9780345539915	|Fiction||Monsters||Demonology||Women spies|
The truth according to us	9781784160760	|Social life and customs||Manners and customs||Fiction||History|
Rumblefart and the beastly bottom	9780141326535	|Juvenile fiction||Children's humourous stories||Monsters||Fiction|
A violent act	9780750529303	|Homeless persons||Sister Agnes (Fictitious character)||Nuns||Crimes against||Fiction|
One lavender ribbon	9781477823149	|Correspondence||Soldiers||Divorced women||World War, 1939-1945||Fiction|
Our kid	9780755343188	|Social conditions||Poor children||Fiction|
The marsh king's daughter	9780750525060	|Large type books||Fiction||History|
Flawless	9781409100997	|Fiction||Fiction, suspense||Fiction, romance, general||Fiction, thrillers, general|
Perfect Wives	9781472209962	|Fiction||Fiction, general|
Bathtime rap	9780749679637	|Stories in rhyme||Baths||Readers (Primary)||Fiction|
Today is not your day	9780983150558	|Social life and customs||Concentration camps||Auschwitz (Concentration camp)||Manners and customs||Amerikanisches Englisch||Erzählung||Holocaust, Jewish (1939-1945)||Fiction|
Maybe this time	9780751548365	|Social life and customs||Manners and customs||Fiction|
Children of the storm	9781845295622	|Women Egyptologists||Fiction|
Hart's war	9780751529081	|Prisoners of war||Race relations||Murder||Military Air pilots||German Prisoners and prisons||Fiction||Investigation||World War, 1939-1945|
The cat who tamed the west	9781484714959	|Outlaws||Cats||Robbers and outlaws||Juvenile fiction||Western stories||Fiction|
The cutting edge of Barney Thomson	9780954138721	|Barbers||Fiction||Serial murders||Monasteries|
Strange Crime	9781684123742	|Crime||Criminal law|
Disney princess Little Golden Book favorites	9780736430982	|Juvenile fiction||Fairy tales||Disney characters||Princesses||Fiction|
The news crew	9780545828741	|Race relations||Freedom of speech||Schools||Newspapers||African Americans||Juvenile fiction||Fiction|
Hopeful	9781628990461	|Large type books||Restaurateurs||Infatuation||Fiction|
A work of art	9781440582547	|Fathers and daughters||Sex crimes||Sexual abuse||Artists||Fiction|
Badman sheriff	9780719810862	|Western stories||Fiction|
Amagansett	9780007161898	|Social conditions||Fiction|
The fate	9781628995626	|Physicians||Bank robberies||Sheriffs||Large type books||Santiago Toole (Fictitious character)||Fiction|
Mimi and Shu in I'll race you!	9781481423304	|Animals||Chinese Astrology||Racing||Fiction|
A slant of light	9781410479488	|Large type books||Fiction||FICTION / Historical||History|
What makes a snowflake?	9781936744480	|Stories in rhyme||Snowflakes||Fiction|
The Splendour Falls	9781410487834	|Treasure hunt (game)||History||World War, 1939-1945||Large type books||Cousins||Fiction||France|
Saga	9780897335683	|Fiction||History|
Cat among the pigeons	9781611736274	|Fiction||Large type books||Private investigators||Boarding schools||Hercule Poirot (Fictitious character)|
Deadly undertakings	9781621080749	|Morgues||Murder||Forensic pathology||Fiction|
Hearth and home	9781926945378	|Romans, nouvelles||Fiction|
Forensic songs	9781843512707	|Self-perception||Interpersonal relations||Short stories||Fiction|
Renegade	9780062090393	|Identity (Philosophical concept)||Juvenile fiction||Robots||Identity||Fiction||Science fiction|
Fall from India Place	9780451469403	|Man-woman relationships||Fiction||FICTION / Romance / Contemporary|
Follow the dream	9780762797011	|Cowgirls||Fiction||Women rodeo performers||Ranch life||Frontier and pioneer life||FICTION / Biographical||FICTION / Historical||SPORTS & RECREATION / Rodeos|
Where the horses run	9781410472540	|Cowboys||Fiction||Horses||Americans||Large type books|
A crash of rhinos	9781481431507	|Stories in rhyme||Animals||Nomenclature||Fiction||English language||Collective nouns|
Wilderness rising	9780310332152	|Quests (Expeditions)||Fiction||Secret societies||Relics|
Zenn Scarlett	9781908844552	|Life on other planets||Juvenile fiction||College students||Human-alien encounters||Exobiology||Fiction|
After you sir	9789381770009	|Fiction||Boarding schools||Kazhakuttom Sainik School|
The apology	9781599554501	|Widows||Fiction||Adult children||Mormons|
Prelude, a novel	9781931807807	|Fiction||Young women||Abolitionists|
Benediction	9781611738063	|Families||Fiction||Large type books|
Gingerbread	9780007488889	Fiction
Claudine	9780143190721	|Escort services||Fiction||Murder|
The zealot		|Terrorism||Fiction||Muslims|
The nabob		Fiction
Crossing the line	9781603703840	|Gay men||Fiction|
The earth giant	9780140374445	|Life on other planets||Juvenile fiction||Extraterrestrial beings||Fiction||Brothers and sisters||Science fiction|
Flecks in the fiery blue	9781897449417	|Diamonds||Fiction|
Through broken glass	9780971981300	|September 11 Terrorist Attacks, 2001||Fiction||Terrorism||United States. Central Intelligence Agency||United States|
Cheyenne Gallows	9780709078838	|Deception||Fiction||Undercover operations||Racism|
Then he ate my boy entrancers	9780007934768	|Georgia Nicolson (Fictitious character)||Juvenile fiction||Interpersonal relations in adolescence||Dating (Social customs)||Diaries||Vacations||Teenage girls||Interpersonal relations||Fiction|
Love lottery	9781853409738	|Love in adolescence||Fiction|
One bright day in the middle of the night	9780956803207	|Bombardment||Fiction||World War, 1939-1945|
Picnic on a cloud	9780983401704	|Imagination||Juvenile fiction||Mothers and sons||Fiction|
Bangkok Bob and the missing Mormon	9789810877767	|Private investigators||Fiction|
Better than perfect	9781616507930	|Baseball players||Fiction||Pitchers (Baseball)||Single mothers|
Black Sun rising	9781502836397	|Reporters and reporting||Fiction||Investigative reporting||Cults|
A brighter dawn	9780750535878	|Fiction||Social life and customs||Manners and customs|
The citycenter caper	9781465385093	|Police||Fiction||Las Vegas (Nev.)||Mystery fiction|
The clone rebellion	9781781167175	|Wayson Harris (Fictitious character)||Fiction|
Criminal innocence	9780727879769	|Legal stories||Murder||Fiction||Investigation||Witnesses||Threats of violence||Conscience|
A darkling plain	9781407152110	|Nuclear weapons||Juvenile fiction||City and town life||Fiction|
Great plains brides	9781624164132	|Man-woman relationships||Fiction||FICTION||Christian||Romance|
Heart's heritage	9781634097123	|Frontier and pioneer life||Fiction||Indentured servants||Man-woman relationships|
Highland Summer	9780709074854	Fiction
I know my grandma loves me	9781577915331	|Grandparent and child||Juvenile fiction||Grandmothers||Bears||Fiction||Board books|
An Iliad	9781841959016	|Trojan War||Fiction|
Killer swell	9780709079460	|Private investigators||Fiction||Surfers||Missing persons||Investigation|
Lost	9780755341733	|American Women authors||Fiction|
Major events	9781842628836	|Old age homes||Fiction|
Mission unstoppable	9780545395762	|Genius||Juvenile fiction||Brothers and sisters||Twins||Assassins||Recreational vehicles||Families||Adventure and adventurers||Fiction||Family life|
Mothstorm	9780747594161	|Fiction||Adventure and adventurers||Brothers and sisters||Science fiction||Science fiction - Juvenile fiction|
Now you see me	9781445842424	Fiction
Over tumbled graves	9780340819906	|Serial murders||Fiction|
Oyster	9780752842271	|Red tide||Fiction||Oyster fisheries||Arranged marriage||Vendetta|
Perfect strangers	9780718143268	|Advertising||Fiction||Employees||Deception||Dismissal of|
Pippi in the South Seas	9780590015837	|Juvenile fiction||Humorous stories||Fantasy||Nonsexist children's literature||Redheads||Fiction||Mischief||Swedish fiction||Translations into English||Pigtails||Girls|
A quiet adjustment	9780571233359	|Fiction||Social conditions|
Rage	9781940887654	|Man-woman relationships||Fiction||Shapeshifting|
Rebellion	9781682949849	|Man-woman relationships||Fiction|
Salvation in death	9780753190265	|Fiction||Policewomen||Clergy||Crimes against|
Saving Grace	9780750527910	|Triangles (Interpersonal relations)||Fiction||Betrayal|
Shoulder the sky	9780755302864	|World War, 1914-1918||Fiction||Trench warfare||Journalists||History||Intrenchments|
The skies of Pern	9780593043370	|Pern (Imaginary place)||Fiction|
Sunlight on the Mersey	9780750539319	|Fiction||Social conditions|
The Topsy-Turvies	9781444005127	|Children's stories||Families||Juvenile fiction||Readers (Elementary)||Children's humourous stories||Fiction|
Upon a wheel of fire	9780575402560	|Fiction||History|
The victory	9781471250668	|Large type books||Fiction|
Who do I run to now?	9780984692347	|Military spouses||Fiction||Pregnant women||Marriage||Man-woman relationships||African Americans|
A wind on the heath	9780709059431	Fiction
Witch week	9780007134427	Fiction
No trace	9781905147717	|David Brock (Fictitious character)||Fiction||Kathy Kolla (Fictitious character)||Police||Kidnapping|
Slocum's blood	9780872164932	|Slocum (Fictitious character)||Fiction||Gold mines and mining|
The stars burn on	9780094695603	|Friendship||Fiction|
Washed away!	9780170098991	|Floods||Juvenile fiction||Cats||Fathers and sons||Fiction|
Ping Pong Pig	9781847382085	|Swine||Children's picture books||Domestic animals||Pigs||Fiction||Farm life||Humorous stories|
The Texan's forbidden fiancee	9780263244304	|Man-woman relationships||Fiction||Vendetta||Ranches|
Brides of war	9780750541985	|Fiction||Social life and customs||Manners and customs|
Playing around	9780754023852	|Nineteen sixties||Fiction||Social life and customs||Manners and customs|
Ransom of the highest order	9781492740810	|Fiction||Fantasy fiction|
The prince with amnesia	9781480266568	|Amnesiacs||Juvenile fiction||Amnesia||Princes||Fiction|
A Florentine revenge	9781846176920	|Tour guides (Persons)||Fiction|
Mr Toppit	9781408431115	|Authors||Fiction||Death||Children of authors||Fictitious characters||Motion picture industry||Family secrets|
East of Aden	9780709092452	|Female friendship||Fiction||Aliens|
The sixpenny winner	9780007121595	|Bars (Drinking establishments)||Fiction||Working class families||Social life and customs|
Swim polar bear, swim!	9780590542142	|Children's stories, English||Picture books for children||Polar bear||Fiction||Mothers and sons||Fear||Swimming||Bears|
What Janie saw	9780373366750	|Romance fiction||Man-woman relationships||Fiction|
Wounded	9780747599661	|Werewolves||Fiction|
Lawman	9780739484661	|Government investigators||Fiction||Ranch life|
Alice Bliss	9781447201946	Fiction
Research Methods in Crime and Justice	9780203768822	|Crime||Criminal justice, administration of|
Urban Criminology	9780415715317	|Sociology, urban||Crime|
Deadly Sins	9780578649429	|Fiction, historical, general||Crime|
Born to trouble	9781445850665	|Gunfights||Fiction||Revenge|
Pelican Park 2	9780970502643	|Condominiums||Fiction|
The Woman Who Dared to Dare	9781783081943	|Journalists||Fiction||Man-woman relationships||Swimmers||FICTION||General|
The red bandana	9781493568376	|Murder||Fiction||Investigation||Bullying|
Jason and Marceline	9780440201663	|Interpersonal relations||Juvenile fiction||Schools||Fiction|
Lord of the Shadows	9780732275143	|Fiction||Science fiction, fantasy, horror||Fiction, fantasy, epic|
Mystery At The Blue Sea Cottage	9781952225789	|Crime||United states, history|
S.P.E.C.T.E.R. ~ The Lazarus Project	9781944072575	|Fiction, thrillers, suspense||Crime|
A baby by Chance	9780373366033	|Man-woman relationships||Fiction|
Enter at your own risk	9781684095148	|Detective and mystery stories||Homicide investigation||Fiction||Serial murderers|
The last train to Brackley Central	9781904109235	|Railroad police||Fiction||Railroad stations||History|
Librarian	9780989366304	|Librarians||Fiction||Smuggling|
"Go, Devils! beat Chapel Hill!"	9780996709934	|Fiction||Sports||Sports rivalries||Board books||Duke Blue Devils (Football team)||Duke University|
Jack and the Bean Chair	9780990979708	|Boys||Juvenile fiction||Fantasy|
The Accidental Romeo	9780373069446	|Physicians||Fiction||Nurses||Man-woman relationships|
Serve to Protect	9781954155008	|Crime||Drama (dramatic works by one author)|
Barbie & her sisters in the great puppy adventure	9780553537642	|Juvenile fiction||Sisters||Puppies||Treasure troves||Barbie (Fictitious character)||Fiction||Barbie (Fictitious character.)|
Jimmy James Blood (the man from Angel Road)	9780615362939	|Rural life||Fiction||Skinheads||Criminal behavior|
Fallowblade	9781405090087	|Imaginary wars and battles||Fiction|
The mystery of the multiple mothers	9781885938442	|Murder||Fiction||Investigation||Private investigators||Adoption|
Quiet storm	9781434931030	|Mercenaries||Fiction||Intelligence officers||Politics and government|
Blood sacrifice	9781888146950	|John Jordan (Fictitious character)||Fiction||Prison chaplains||Spiritual retreat centers||Exorcism||Murder||Investigation||Aumôniers de prison||Romans, nouvelles||Maisons de retraite spirituelle||Exorcisme||Meurtre||Enquêtes|
Chasing Abby	9781500279301	|Man-woman relationships||Fiction|
Green is a chile pepper	9780545868686	|Colors||Juvenile fiction||Hispanic American children||Color||Fiction||Hispanic Americans||Stories in rhyme||Spanish language materials||Bilingual||Couleurs||Romans, nouvelles, etc. pour la jeunesse||Enfants américains d'origine latino-américaine|
Apple Orchard	9781452507279	Fiction
Puss in boots	9781486700127	|Puss in Boots (Tale)||Juvenile fiction||Cats||Folklore||Fairy tales||Fiction|
Operation narco sub	9780982218945	|Drug traffic||Fiction||Navy||Drogues||Romans, nouvelles||Trafic|
Beloved	9781927658437	|Gods||Fiction||Imaginary wars and battles||Fantasy fiction|
Bonbon at home	9781933581408	|Rabbits||Juvenile fiction||Home||Games||Fiction||Foyer||Romans, nouvelles, etc. pour la jeunesse|
Love partner	9781419957772	|Life on other planets||Fiction||Transgenic organisms||Vie extraterrestre||Romans, nouvelles||Organismes génétiquement modifiés|
Where's the bus	9780780250550	|Amimals||Fiction||Short stories||Juvenile literature||Nouvelles||Ouvrages pour la jeunesse|
White Lake	9781943258284	|Married women||Fiction||Man-woman relationships||Families||Femmes mariées||Romans, nouvelles||Relations entre hommes et femmes||Familles|
Barefoot in white	9780988373679	|Best man||Fiction||Weddings||Planning||Man-woman relationships||Wedding supplies and services industry||Noces||Romans, nouvelles||Planification||Relations entre hommes et femmes||Fournitures et services||Industrie|
What it looks like	9781535376068	|Gay men||Fiction||Sexual behavior||Ex-convicts||Children of police||Homosexuels masculins||Romans, nouvelles||Sexualité||Ex-détenus||Enfants de policiers|
The late Matthew Brown	9781627200516	|Fathers and daughters||Fiction||Pères et filles||Romans, nouvelles|
Heartbeat	9780747257998	|Country life||Fiction||Police|
White Ghost Ridge	9781781997765	|Police||Fiction||Murder||Investigation||Archaeological thefts||Indians of North America||Antiquities||Conspiracy||Meurtre||Romans, nouvelles||Enquêtes||Vol d'antiquités||Complot|
Strange bedfellow	9781497639720	|Fiction||Romans, nouvelles|
The turbulent term of Tyke Tiler	9780754078708	|Large type books||Friendship||Fiction||School|
The love of an unfaithful man	9781517181963	|African Americans||Fiction||Triangles (Interpersonal relations)||Man-woman relationships||Noirs américains||Romans, nouvelles||Triangle (Relations humaines)||Relations entre hommes et femmes|
Gulliver's travels	9781909399563	|Imaginary Voyages||Fiction||Travelers||Voyages imaginaires||Romans, nouvelles||Voyageurs|
Surviving Daddy	9781735724232	|Biography||Crime|
Guilty of Nothing	9781958082225	|Crime||Fiction, thrillers, suspense|
Cullen Arma, the bully, and the shaman's coat	9780615204352	|Science fairs||Juvenile fiction||Metamorphosis||Fiction||Heroes||Bullies||Métamorphose (Biologie)||Romans, nouvelles||Héros|
Her Family for Keeps	9780373070541	|Man-woman relationships||Fiction||Nurses||Relations entre hommes et femmes||Romans, nouvelles||Infirmières|
Microserfs	9781554683666	|Computer software industry||Fiction||Logiciels||Romans, nouvelles||Industrie|
The maiden-head mask	9781496083807	|Adventures stories||Fantasy|
Apprehended	9798986921341	|Crime||United states, history|
Justice Divided	9780988589148	|United states, history||Crime|
The metamorphosis	9781581307450	|Criticism and interpretation||Metamorphosis||Fiction||Métamorphose (Biologie)||Romans, nouvelles||Verwandlung (Kafka, Franz)|
Victor's dream	9781935651093	|Orphans||Juvenile fiction||Siblings||Dreams||Fiction||Brothers and sisters||Frères et sœurs||Romans, nouvelles, etc. pour la jeunesse||Rêves|
Terminal	9781736379295	|Crime||Fiction, mystery & detective, general|
Kill screen	9781461077282	|Artificial intelligence||Fiction||Computer programs||Computer programmers||Intelligence artificielle||Romans, nouvelles||Logiciels||Programmeurs|
Rags to rubies	9781612173290	|Man-woman relationships||Fiction||Nineteen twenties||Relations entre hommes et femmes||Romans, nouvelles||Années vingt (Vingtième siècle)|
Folly	9781415203910	|Sexual dominance and submission||Fiction||Sadomasochism|
Criminal victimization in the United States, 1979		|Victims of crimes||Statistics||Crime|
The last of the foresters		|Fiction||Frontier and pioneer life|
The Strange Inheritance of Leah Fern	9781612199870	|Mothers and daughters||Fiction||Abandoned children||Carnivals||Inheritance and succession||Magic|
Travail of gold		|Fiction||Social life and customs|
The story books of Little Gidding		|Christian life||Fiction|
My lady of doubt		|Fiction||History|
The basilisk of St. James		Fiction
The quest of John Chapman		Fiction
Robinson Crusoe		|Robinson Crusoe (Fictitious character)||Fiction||Shipwreck survival|
The pilgrim's progress from this world to that which is to come		|Christian life||Fiction||Salvation||Christian pilgrims and pilgrimages|
The courting of Dinah Shadd and other stories		|Manners and customs||Fiction|
The Scottish chiefs		|Fiction||History|
The rambles of a butterfly		|Children||Conduct of life||Children's stories, English||Butterflies||Fiction||Animal welfare|
Sketches from Marlborough		|Fiction||Marlborough College (Marlborough, England)|
Crime and its punishments in the East		|Crime||Punishment|
Love and life in Lucknow	9789386906229	|Fiction||Social life and customs||Manners and customs|
Rau	9789382616801	Fiction
Criminal Justice in America	9781886253063	|Social sciences||Crime|
The shaman of Turtle Valley	9781732895669	Fiction
Screwball comics		|Newspapers||Sections, columns||Comics||Comic books, strips|
Memoir of a beloved son who died in his eighteenth year		|Christian life||Fiction||Death||Christianity|
What Did I Do Wrong?	9780981952000	|Animal welfare||Fiction||Dogs||Human-animal relationships|
Arnold Bennett and Amberley		|Diaries||History||Fiction|
Space warp		|English Science fiction||Ether (Space)||Fiction|
Days of rage		|Arab-Israeli conflict||Fiction|
Kolkata Conundrum	9781637545409	|Crime||Fiction, mystery & detective, general|
Passenger	9781905847440	|Twins||Fiction||Psychology||Fetus||Abnormalities||Absorption (Physiology)|
B- Very Flat	9780997889246	|Murder||Fiction||Investigation|
Tall, dark and handsome	9781416527534	|East Indians||Fiction|
Adventures of Eovaai, Princess of Ijaveo, 1736		|Princesses||Fiction|
Dead Beach	9781961486416	|Fiction, general||Crime|
Crime Smashers	9798889018988	|Comics & graphic novels, general||Crime|
Sam Bass		Fiction
Bite Me	9798988684763	|Crime||Fiction, mystery & detective, general|
Hollow Girls	9781952342226	|Fiction, thrillers, general||Crime|
Democratic governance and citizen security in Central America		|Politics and government||Economic security||Civil rights||Crime|
Emperor of Mars		|English Science fiction||Extraterrestrial beings||Fiction|
Fact and fiction in narrative	9789176684252	|Fiction||Technique||History and criticism||Characters and characteristics in literature||Interdisciplinary approach to knowledge||Berättarteknik||Berättarperspektiv||Metafiktion||Tvärvetenskaplig forskning|
The Yemassee		|Indians of North America||Fiction||History|
Koradine		|Girls||Fiction|
The Rose and the Key	9780486243771	|Fiction - Espionage / Thriller||Mystery/Suspense||Espionage/Intrigue||19th century fiction||Fiction|
Agnes Grey (Thrift Edition)	9780486451213	|Single women||Fiction - General||Fiction||Literature: Classics||Classics||Fiction / Classics||Feminist fiction||Governesses|
The Orient Express	9780670528417	|Fiction - General||Fiction|
Summer	9780670811571	|Early learning / early learning concepts||Children: Preschool||Christmas||Fiction||Stories in rhyme||Summer|
The Red Pony	9780670829903	|General||Juvenile Fiction / General||Fiction||Children's Books - Young Adult||Children: Young Adult (Gr. 7-9)|
Circle William	9780671020972	|Adventure / thriller||Modern fiction||Men's Adventure||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||Thrillers||Fiction / Men's Adventure|
Greek Passion CL	9780671291006	|European - General||Non-Classifiable||Fiction|
Star Dust Time	9780505520319	|Romance: Modern||Fiction||Fiction - Romance||Romance||Romance - Contemporary|
Ariel's Dance	9780505522856	|Romance||Romance - General||Fiction||Fiction - Romance||Romance: Modern||Romance - Fantasy|
Celtic Fire (Paranormal Romance)	9780505526397	|Romance||Romance: Modern||Romance - Fantasy||Fiction||Fiction - Romance||Romance - Historical||Romance - Contemporary||Romance - General|
Christmas Cards from the Edge	9780505526571	|Romance||Romance: Modern||American Short Story Collections||Fiction||Fiction - Romance||Romance - Short Stories||Christmas stories||Love stories|
Raven	9780515078831	Fiction
Pure Instinct	9780515117554	|Psychological||Fiction / General||Fiction - Psychological Suspense||Fiction|
Incubus Dreams (Anita Blake, Vampire Hunter: Book 12)	9780515139754	|General||Fiction||Fiction - Fantasy||Fantasy - Dark/Horror||Fiction / General|
The Easter Bunny Gang	9780516091938	|Children: Babies & Toddlers||Easter||Easter stories||Fiction||Rabbits|
Mutual Assured Survival	9780671559236	|Science Fiction - General||Space weapons||Military Use Of Space||Nonfiction - General||Sociology||Fiction||Fiction / Science Fiction / General||Anti-satellite weapons||Ballistic missile defenses|
Where She Was	9780671624385	|General||Fiction / General||Fiction - General||Fiction|
Not a Penny More Not a Penny Less	9780671643126	|General||Fiction / General||Fiction||Fiction - General|
The Monster's Ring	9780671644413	|School||General||Monsters||Children: Young Adult (Gr. 7-9)||Fiction||Children's 9-12||Halloween|
The Starchild Trilogy	9780671655587	|Fantasy||Science Fiction||Fiction - Science Fiction||Science Fiction - General||Fiction / Science Fiction / General|
The Identity Matrix	9780671698546	|Science Fiction||Fiction||Fiction - Science Fiction||Science Fiction - General||Fiction / Science Fiction / General|
Corbin's Fancy	9780671737672	|Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / General|
The Eagle Has Flown	9780671746698	|Thrillers||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||War & Military||Fiction / General||World War, 1939-1945|
Dog on Third Base	9780671789626	|General||Juvenile Fiction / General||Children: Grades 3-4||Children's 9-12||Juvenile Fiction||Fiction||Baseball|
The President's Mistress	9780671807627	|General||Non-Classifiable||Fiction||Fiction - General|
Empress of Desir 1	9780671829155	|Non-Classifiable||Fiction||Fiction - General||Nonfiction - General|
Twilight Secrets	9780671871864	|Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / General|
Three Billy Goats Gruff	9780517462416	|Norway||Non-Classifiable||Sale Books||Fairy tales||Fiction||Children's 4-8||Folklore||Goats|
Daphnis and Chloe. Love Romances and Poetical Fragments. Fragments of the Ninus Romance	9780674990760	|Other prose: classical, early & medieval||Poetry||General||Daphnis (Greek mythology)||Fiction|
The Big Knockover	9780679722595	|Crime & mystery||Short stories||Mystery & Detective - Hard-Boiled||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||FIC022000||FIC||Fiction / Mystery & Detective / General||Mystery & Detective - General||Mystery and detective stories|
PIG WILL/PIG WON'T (2-in-1 Turnaround Books)	9780679800675	|Children's stories||Non-Classifiable||Juvenile Fiction||Children: Preschool||Fiction||Behavior||Pigs|
Bossy Boots	9780517564912	|Children: Kindergarten||Non-Classifiable||Fiction||Frontier and pioneer life||Australia||Robbers and outlaws|
The Fat-Cats at Sea	9780679826392	|Children: Grades 1-2||Non-Classifiable||Fiction||Ships||Cats||Stories in rhyme|
Harriet's Hare (Trumpet Club Edition)	9780679885511	|Science Fiction, Fantasy, & Magic||Fiction||England||Children's Books/Ages 9-12 Fiction||Children: Grades 2-3||Social Issues - Friendship||Hares||Animals - Rabbits||Juvenile Fiction / Animals / Rabbits||Extraterrestrial beings||Farm life|
Babe	9780679889656	|Pigs||Fiction||Children's Baby - Boardbooks||Children: Grades 3-4||Humorous Stories||Action & Adventure - General||Animals - Pigs||Juvenile Fiction / Animals / Pigs||Agricultural exhibitions||Fairs|
The Night the Scary Beasties Popped Out of My Head	9780679890393	|Fiction||Picture books||Social Situations - Emotions & Feelings||Dreams||Children's 4-8 - Picturebooks||Social Issues - Emotions & Feelings||Children: Grades 3-4||Nightmares||Action & Adventure||Action & Adventure - General||Bedtime & Dreams||Juvenile Fiction / Bedtime & Dreams||Drawing||Monsters|
Great Expectations	9780679980179	|Literature - Classics / Criticism||Classics||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 3-4||Readers - Chapter Books||Family - Orphans & Foster Homes||Juvenile Fiction / Classics||Children: Grades 2-3||Coming of age||Fiction||Orphans|
A DARKER SHADE OF CRIMSON (Ivy League Mysteries)	9780684845265	|Mystery fiction||Mystery & Detective - Series||American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Suspense||Mystery/Suspense||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / Women Sleuths||Mystery & Detective - General||African American women college teachers||Cambridge||Massachusetts||Murder|
MISERY LOVES MAGGODY	9780684845623	|Mystery & Detective - Women Sleuths||Mystery & Detective - Police Procedural||American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Maggody (Ark. : Imaginary place)||Police||Mystery & Detective - Series||Fiction / General||Arkansas||Hanks, Arly (Fictitious character)|
Tough-Luck Karen	9780688109745	|Schools||General||Children: Grades 2-3||Juvenile Fiction||Children's 9-12||Children's Books/Ages 9-12 Fiction||Juvenile Fiction / General||Family life||Fiction|
On Halloween Night	9780688154820	|Fiction||Holidays & Festivals - Halloween||Concepts - Counting & Numbers||Children: Preschool||Children's 4-8 - Picturebooks||Holidays & Celebrations - Halloween||Halloween||Counting||Concepts - Alphabet||Concepts - Counting||Stories in rhyme|
Door to Door	9780688419660	|Dwellings||Fiction||Specimens||Toy and movable books|
