Title	ISBN	Subjects
Joy for beginners	9781410440747	|Self-actualization (Psychology) in women||Large type books||Female friendship||Fiction|
The nature of literary response	9781412811385	|Fiction||Literature||Psychology of Reading||Psychology||Psychological aspects|
The widow's daughter	9780143120827	|Family secrets||Triangles (Interpersonal relations)||Americans||World War, 1939-1945||FICTION / Literary||Betrayal||Fiction|
Lost in dreams	9781602609624	|Secrecy||Secrets||Young women||Juvenile fiction||Christian life||Dreams||Fiction|
Body thief	9780425243312	|Shapeshifting||Fiction|
Mystery in the minster	9781847442970	|Physicians||Fiction||Matthew Bartholomew (Fictitious character)||Inheritance and succession||History|
The blood of an Englishman	9781616951061	|Trompie Kramer (Fictitious character)||Mickey Zondi (Fictitious character)||Police||Fiction|
Mystery on the midway		|Agricultural exhibitions||Quilting||Theft||Fiction|
Legend	9781410446060	|Criminals||Brothers and sisters||Resistance to Government||Fiction||Science fiction||Plague||Fugitives from justice||Soldiers||Large type books||War|
Mine until morning	9780373796243	|Bodyguards||Blindness||Electric power failures||Businesswomen||Fiction|
Zygielbaum's journey	9780931231179	|Holocaust, Jewish (1939-1945)||Jews||Fiction|
A time for war	9781434225580	|United States||United States. Army. Parachute troops||United States. Army. Airborne Division, 101st||Juvenile fiction||Fiction||Campaigns||Courage||American Aerial operations||Aerial operations||World War, 1939-1945||Soldiers|
Treating complex trauma in adolescents and young adults	9781412981446	|Young Adult||Adolescent||Group Psychotherapy||Post-traumatic stress disorder in adolescence||Family therapy||Therapy||Treatment||Stress Disorders, Post-Traumatic||Family Therapy|
Boxer, beetle	9781608196807	|Entomologists||Fascists||Jewish boxers||Fiction|
Max & Ruby's treasure hunt	9780670063178	|Treasure hunt (Game)||Rabbits||Brothers and sisters||Grandmothers||Fiction|
Pinocchio	9781590175880	|Puppets||Fairy tales||Fiction|
Never fall down	9780061730931	|Juvenile fiction||Fiction||Genocide||Party of Democratic Kampuchea||JUVENILE FICTION / Family / General (see also headings under Social Issues)||Soldiers||JUVENILE FICTION / Historical / Asia||JUVENILE FICTION / Biographical / Other||History|
Only yours	9780373775941	|Service dogs||Surgeons||Fiction|
The Gods of Gotham	9781410448859	|Irish Americans||Police||Large type books||Serial murder investigation||History||Fiction|
Mail-Order Marriage  / Husband by Inheritance	9780373688210	|Ex-police officers||Man-woman relationships||Fiction|
Hell is empty	9781410440808	|Sheriffs||Large type books||Walt Longmire (Fictitious character)||Fiction|
Amy and the missing puppy	9781442457720	|Spring break||Mystery and detective stories||Lost and found possessions||Fiction|
The Amish bride	9780736938624	|Amish||Fiction|
Diggers	9781603704656	|Gay men||Fiction|
The Proposal	9781410447326	|Fiction||Large type books||Widowers||Widows||Social classes|
The coincidence engine	9781408802342	|Intelligence service||Mathematicians||Probabilities||Coincidence||Mathematical instruments||Fiction|
Ivanhoe		|Fiction||History|
Justice League of America	9781401232436	|Justice League of America (Fictitious characters)||Comic books, strips||Fiction|
Ashen winter	9781933718750	|Science fiction||Survival||Volcanoes||JUVENILE FICTION / Action & Adventure / Survival Stories||Fiction|
Critical impact	9780373444120	|Man-woman relationships||Bombings||Fiction|
African birthday safari	9780545166720	|Families||Juvenile fiction||Birthdays||Family life||Grandmothers||Fiction||African American grandmothers||Safaris||African Americans|
Ruby and Leonard and the great big surprise	9781921541599	|Surprise||Mice||Birthdays||Baking||Fiction|
Here comes Peter Cottontail	9780375970313	|Easter stories||Easter Bunny||Competition (Psychology)||Easter||Juvenile fiction||Fiction|
The trouble with sisters and robots	9781619131507	|Fiction||Brothers and sisters||Robots|
Thou shalt not road trip	9780803734340	|Faith||Interpersonal relations||Automobile travel||Brothers||Authors||Christian life||Fiction|
Green mansions		|Rain forests||South America||Wild women||Fiction|
Bridge of scarlet leaves	9780758246851	|Japanese Americans||World War, 1939-1945||Fiction|
Road trip	9780385741910	|Dogs||Animal shelters||Automobile travel||Border collie||Fathers and sons||Fiction|
Margaret Truman's Experiment in muder	9780765326102	|Murder for hire||Governmental investigations||Fiction|
The unwritten	9781401235604	|Comic books, strips||Characters and characteristics in literature||Fame||Identity (Philosophical concept)||Fiction|
Yang shen	9780983145400	|Fiction||History|
Elena undone	9781594932540	|Lesbians||Fiction|
The matchmakers of Butternut Creek	9781611735994	|Large type books||Widows||Fiction|
Double crossing	9781611735819	|Large type books||Gold mines and mining||Fiction|
And there I'll be a soldier	9781432826055	|Shiloh, Battle of, Tenn., 1862||Corinth, Battle of, Corinth, Miss., 1862||Fiction|
Cruising in your eighties is murder	9781432825812	|Murder||Investigation||Retirees||Memory disorders in old age||Fiction|
Long Gone Daddies	9780895875938	|Rock groups||Fiction|
The Courtship of Rosamond Fayre		|World War, 1914-1918||Romans, nouvelles||Guerre mondiale, 1914-1918||Fiction|
Governor's Task Force on Juvenile Crime		|Criminals||Juvenile delinquency||Crime|
Lizard meets Ivana the Terrible	9780439219990	|First day of school||Schools||Juvenile fiction||Friendship||Grandmothers||Fiction|
A Hope Springs Christmas	9780373877812	|Man-woman relationships||Romance fiction||Christmas stories||Fiction||Christian fiction||Amish||Widows||Love stories|
Death to go	9780380723461	|Bill Slider (Fictitious character)||Police||Fiction|
Pirate Cinema	9780765329097	|Motion pictures||Science fiction||Protest movements||Internet||Production and direction||Fiction|
City of saints	9781410454546	|Murder||Investigation||Socialites||Large type books||Corruption||Crimes against||Fiction|
Bewteen the lines in France		|World War, 1914-1918||Fiction|
Dream with little angels	9780758285751	|Women detectives||Missing children||Amerikanisches Englisch||Roman||Cold cases (Criminal investigation)||Fiction|
The orange plume		|Cellamare conspiracy, 1718||Fiction. [from old catalog]||Fiction||History|
Promised to me	9781410429186	|Betrothal||German Americans||Large type books||Fiction||Farm life||Rural families||Women immigrants|
Hard times, and Reprinted pieces		|Utilitarianism||Education||Social problems||Fiction|
Is this tomorrow	9781616200541	|Divorced mothers||Crimes against||Fiction||Suburbs||Roman||Amerikanisches Englisch||Children||History|
Struck by lightning	9780316232951	|Fiction||Humorous stories||High school students||Film novelizations||Extortion|
Sometimes paradise	9780553272352	|Florida Palm Beach||Fiction|
Hawk's Way Grooms	9780373773350	|Man-woman relationships||Marriage||Bridegrooms||Ranchers||Fighter pilots||Fiction|
The private life of the cat who--	9780739439166	|Jim Qwilleran (Fictitious character)||Journalists||Fiction||Cats||Yum Yum (Fictitious character : Braun)||Siamese cat||Large type books||Koko (Fictitious character)|
The Dead Yard	9780743499484	|Witnesses||Intelligence service||Irish Republican Army||Protection||Terrorism||Undercover operations||Prevention||Fiction|
Deck the halls	9781451609356	|Regan Reilly (Fictitious character)||Kidnapping||Women private investigators||Fiction|
Wicked All Day	9781416594925	|Man-woman relationships||Nobility||Fiction|
The mysteries	9780553587340	|Missing persons||American Detective and mystery stories||American Fantasy fiction||Private investigators||Fiction|
The Unclaimed Baby	9780373129904	|Birthfathers||Billionaires||Single mothers||Dancers||Fiction|
A whisper to the living	9780765318886	|Police||Porfiry Petrovich Rostnikov (Fictitious character)||Serial murders||Fiction|
True colors	9781587249525	|Secrecy||Single mothers||Consolidation and merger of corporations||First loves||Women chief executive officers||Fiction|
The cocktail waitress	9781781160329	|Triangles (Interpersonal relations)||Amerikanisches Englisch||Kriminalroman||Cocktail servers||Widows||Fiction|
Any day now	9781590207093	|Nineteen sixties||Counterculture||Fiction|
Hidden summit	9781617933943	|Man-woman relationships||Fiction|
Rancher rescue	9780373697441	|Fiction||Kidnapping||Ranchers||Cowboys|
Songs of love & death	9781439150153	|American Science fiction||English Fantasy fiction||Death||Magic||English Romance fiction||Fiction||Fate and fatalism||American Fantasy fiction||English Science fiction||American Romance fiction|
Football fumble	9780544087644	|Martha (Fictitious character : Meddaugh)||Readers||Juvenile fiction||Football||Football coaches||Fiction||Football teams||Dogs|
The great desert rally	9781434296412	|Automobile rallies||Brothers and sisters||Juvenile fiction||Graphic novels||Foxes||Comic books, strips||Pigs||Swine||Automobile racing||Fiction||Hares|
Shadows	9780756407605	|Mask makers||Imaginary places||Magic||Masks||Fiction|
Chose the wrong guy, gave him the wrong finger	9780312599133	|Triangles (Interpersonal relations)||Fiction|
Curious George dance party	9781451798326	|Pattern perception||Curious George (Fictitious character)||Dance||Juvenile fiction||Parties||Monkeys||Fiction|
The desperate diary of a country housewife	9780007265237	|Country life||Fiction|
The Andalucian friend	9780770436070	|Organized crime||Nurses||Police corruption||Fiction|
The actress	9781451698619	|Actresses||Secrets||Gay actors||Fame||Fiction|
Witches Protection Program	9781511411349	|Witnesses||Protection||Cosmetics industry||Witches||Police||Fiction|
Plain perfect	9781595549310	|Christian fiction||Amish||Romance fiction||Fiction|
Sunny Sweet is so dead meat	9781599909783	|Humorous Stories||Russian Americans||Science||Single-parent families||Fiction||Genius||Science fairs||Adventure fiction||Adventure stories||Siblings||Exhibitions||School stories||Family||Action & Adventure||JUVENILE FICTION||Adventure and adventurers||General||Sisters||Schools|
A place called Armageddon	9781409114864	|Byzantine Empire||Civilization||Siege of Istanbul (Turkey : 1453) fast (OCoLC)fst01354811||Fiction||History|
Murder on the Orient Express	9780373003044	|Private investigators||Orient Express (Express train)||Fiction|
The theory of opposites	9781410467188	|Fiction||Large type books||Self-help groups||Life change events||Fathers||Family life||Writing||Fathers and daughters||Fate and fatalism||Courage||Best friends||Siblings||Choice||Friendship|
Inez		|Fiction||Siege of The Alamo (San Antonio, Texas : 1836) fast (OCoLC)fst01910462||History|
Drowning Barbie	9781464202148	|Murder||Investigation||Kriminalroman||Sheriffs||Ike Schwartz (Fictitious character)||Amerikanisches Englisch||Fiction|
The voice inside my head	9781770495654	|Missing persons||Juvenile fiction||Honduras||Brothers and sisters||Fiction|
Loyal wolf, and, Immortal obsession	9780373606733	|Werewolves||Vampires||Shapeshifting||Fiction|
Love finds you in Holiday, Florida	9781616640040	|Women lawyers||Widows||Remodeling||Dwellings||Fiction|
The fires of Autumn	9780701186593	|World War (1914-1918) fast (OCoLC)fst01180746||World War, 1914-1918||Veterans||Fiction|
Driftwood	9781629144993	|Fathers and daughters||Travelers||Life change events||Fiction|
The seance society	9781628990331	|Private investigators||Murder||Investigation||Large type books||Seances||Fiction|
Dead upon a time	9780545640466	|Kidnapping||Witches||Adventure and adventurers||Juvenile fiction||Fiction||Fairy tales||Adventure stories||Princesses||Rescues|
Tall, dark & fangsome	9780446505857	|Sarah Dearly (Fictitious character)||Vampires||Fiction|
Ballroom	9780062323033	|Manhattan (New York, N.Y)||History||Contemporary Women||Ballroom dancers||FICTION||Literary||General||Fiction|
Arranged	9781554687602	|Arranged marriage||Marriage||Fiction|
Kissing Shakespeare	9780385741972	|Actresses||Romance fiction||Juvenile fiction||Space and time||Fiction||Theater||Love||Actors and actresses||History|
Miranda the beauty fairy	9780545484831	|Kirsty Tate (Fictitious character)||Magic||Fantasy fiction||Juvenile fiction||Fairies||Personal Beauty||Fashion||Cosmetics||Jack Frost (Legendary character)||Fiction||Rachel Walker (Fictitious character)|
The goddess of small victories	9781590516362	|Mathematicians||World War (1939-1945) fast (OCoLC)fst01180924||Refugees||World War, 1939-1945||Fiction|
Men on fire	9780758238016	|Fire fighters||Fiction|
Underhand	9781459807587	|Lacrosse||Cheating (Education)||Brothers||Juvenile fiction||Rumor||Fiction|
Wishes on the moon	9780142412701	|Fiction||Orphans||Jinn||Magic||History|
The Fanciful Heiress	9780821730522	|Man-woman relationships||Women novelists||Fiction|
The shadow of your smile	9781847399229	|Fiction||Family secrets||Investigation||Murder||Women pediatricians|
Texting 1, 2, 3	9781442475205	|Traffic safety||Student newspapers and periodicals||Text messaging (Cell phone systems)||Distracted driving||Juvenile fiction||Newspapers||Fiction|
A cowboy's heart	9780373755325	|Barrel racing||Steer wrestling||Ranchers||Vendetta||Rodeo performers||Fiction||Man-woman relationships||Veterinarians||Divorced men|
Flower net	9780061095436	|Organized crime||Social life and customs||Fiction|
A rose in the storm	9780373777709	|Fiction||Orphans||Man-woman relationships||Hostages||History|
Mail-order mistletoe brides	9780373829910	|Social life and customs||Fiction||Remarriage||Mail order brides|
Pretty Little Liars	9780062009548	|Schools||Detective and mystery stories||Conduct of life||High schools||Secrets||Friendship||Fiction|
Sunny and the secret passage	9781423164883	|Castles||Human behavior||Animals||Princes||Infancy||Juvenile fiction||Animal babies||Fiction||Treasure troves||Behavior||Princesses||Dogs||Buried treasure|
Here are the young men	9781632861900	|Literary||Young men||Fiction||Male friendship||FICTION|
Beartown	9781501160769	|Literary||Scandals||Hockey stories||Fiction||Humorous||General||FICTION|
Home run	9780062317117	|Families||Baseball||Juvenile fiction||Contests||Family life||Fiction|
Danger in the darkest hour	9780553497724	|Magic||Brothers and sisters||Juvenile fiction||Fiction||Campaigns||World War (1939-1945) fast (OCoLC)fst01180924||Time travel||World War, 1939-1945||Military campaigns|
The Africka Reich	9781444710656	|Waffen-SS||Fiction||Suspense fiction||Nazis||Mercenery troops|
The Graybar Hotel	9781501162299	|Prison psychology||Prisoners||Imprisonment||Fiction|
Who is Rich?	9780812997989	|Families||Fiction|
At his mercy	9781455595976	|College teachers||Fiction|
First year	9781946155009	|Knights and knighthood||Imaginary places||Magic||Fiction|
Autopsy of a father	9781942658245	|Violence against||Attitudes||Intellectuals||Adult children of dysfunctional families||Immigrants||Fiction|
Three floors up	9781590518786	|Translations into English||Israeli fiction||English fiction||Translations from Hebrew||Hebrew fiction||Fiction|
Super Rabbit Boy powers up!	9781338034745	|Animals||Juvenile fiction||Video games||Supervillains||Superheroes||Fiction|
Valensteins	9781619634336	|Clubs||Love||Monsters||Juvenile fiction||Valentine's Day||Fiction|
Sourdough	9781427289278	|Sourdough bread||Cooking (Sourdough)||Fiction|
Light it up	9780399575631	|Veterans||Fiction||Marijuana industry||Criminal investigation|
Sleep no more	9780525590491	|Large type books||Murder||Fiction|
Red sky at noon	9781681776736	|Campaigns||Political prisoners||Cavalry operations||World War, 1939-1945||Fiction|
Tiny and the big dig	9780545904292	|Fossils||Juvenile fiction||Fiction||Stories in rhyme||Determination (Personality trait)||Bones||Juvenile literature||Dogs||Size|
You hold me up	9781459814479	|Caring||Love||Compassion||Respect||Juvenile fiction||Fiction|
All that was	9780374302467	|Death||Love||Dating (Social customs)||Best friends||Friendship||Fiction|
One more promise	9781492616436	|Fiction||Musicians||Family-owned business enterprises|
Trick	9781609454449	|Families||Grandparent and child||Fiction|
The 49th mystic	9780800729783	|Quests (Expeditions)||Women prophets||Fiction|
Bob	9780525631484	|Lost children||Missing children||Memory||Juvenile fiction||Imaginary creatures||Grandmothers||Fiction|
Hunger for You	9781635551686	|Paranormal fiction||Fiction||Vampires||Lesbians|
Power forward	9781534411999	|Schools||Families||Honesty||Middle schools||Basketball stories||Pakistani Americans||Fiction|
Grist Mill Road	9781432850074	|Life change events||Fiction||Gay teenagers||FICTION / Thrillers||Triangles (Interpersonal relations)||Large type books||Abused teenagers||Friendship||City and town life|
The captain	9781541500228	|Soccer||Conduct of life||Soccer stories||Teamwork (Sports)||Leadership||High schools||Schools||Fiction|
Miss Turie's magic creatures	9781943147410	|Selection||Pet stores||Juvenile fiction||Fiction||Stories in rhyme||Decision making||Pet shops||Pets||Choice (Psychology)||Mythical Animals|
One more moment	9781492616467	|Man-woman relationships||Social workers||Musicians||Fiction|
Bad man	9780385542920	|Missing persons||Investigation||Brothers||Fiction|
Wanderlust	9781909181526	|Women||Travel||Sexual behavior||Fiction|
What's left of the night	9781939931610	Fiction
The perfect candidate	9781534422179	|Political corruption||Internship programs||Legislators||Interpersonal relations||Fiction|
The fair maid of Perth		|Fiction||History|
Disappearing act	9781416520917	|Science fiction||Space stations||Life on other planets||Political corruption||Women||Fiction|
The ice limit	9780446554015	|Meteorites||Fiction|
Lost in translation	9780385319447	|Social life and customs||Legislators||Travel||Antiquities||Fiction||Fathers and daughters||Americans||Translators||Archaeologists||Young women||Peking man||Manners and customs|
Between the lines	9780727868039	|Man-woman relationships||Marriage||Fiction|
Snapped	9780778327462	|Fashion editors||Fiction||Conduct of life||Redemption||Periodical editors|
Kiss of noir	9781602821613	|Lesbians||Fiction|
Dancing with bears	9781597802352	|Swindlers and swindling||Science fiction||Fiction|
The guardians	9780385663717	|Haunted houses||Murder||Male friendship||Fiction|
Three years on Doreen's sofa	9780910043854	|Ex-convicts||Fiction|
Zug Island	9781604945850	|Race riots||Race relations||Fiction|
The rest of us	9781590210062	|African American gay men||Fiction|
Time killer	9781475972368	|Serial murderers||Murder||Fiction|
Beyond Rue Morgue	9781781161753	|Detective and mystery stories||Fiction|
Gloria	9781620400753	|History||Life change events||Self-realization in women||Young women||Fiction||Social classes|
Unfed	9780545536721	|Horror stories||Juvenile fiction||Conspiracies||Zombies||Fiction|
Beautiful, naked & dead	9780615449869	|Murder||Brothels||Fiction|
Milkshakes, mermaids, and murder	9780758269225	|Air Force spouses||Ellie Avery (Fictitious character)||Fiction|
Superman family adventures	9781434247919	|Metropolis (Imaginary place)||Juvenile fiction||Comic books, strips||Monkeys||Superheroes||Fiction|
Gooney Bird and all her charms	9780544113541	|Skeleton||Schools||Juvenile fiction||Human anatomy||Charm bracelets||Fiction|
A table by the window	9780307731753	|Family secrets||Families||Fiction|
Byron's Lane	9781626521315	|Murder||Secrets||Iraq War, 2003-2011||Veterans||Small cities||Fiction|
No mercy	9780985736811	|Juvenile fiction||African American high school students||High school students||Fiction||Interpersonal relations||High schools||Schools||African Americans|
Don't talk to strangers	9780553808094	|Women detectives||Serial murder investigation||Fiction|
Texas true	9780758293930	|Soldiers||Widows||Fiction|
Pokémon adventures	9781421561806	|Pokémon (Fictitious characters)||Graphic novels||Fiction||Adventure and adventurers|
Demon forged	9780425230411	|Demonology||Fiction|
Show boat	9780345805737	|Interracial marriage||Fiction||Gamblers||Women entertainers||Showboats|
Two	9780972394666	|Juvenile fiction||Fiction||Grief||Courage||Separation (Psychology)||Self-actualization (Psychology)||Counting||Friendship|
Paula Danziger's Amber Brown horses around	9780399161704	|Interpersonal relations||Camps||Dysfunctional families||Juvenile fiction||Family problems||Fiction|
Rich boy mafia	9781499269536	|African Americans||Fiction|
Aristotle and the secrets of life	9780226132174	|Philosophers||Fiction||Ocean travel||History|
Snake bite	9780374370909	|Kidnapping||Juvenile fiction||Seafaring life||Fiction||Murder||Historical fiction||Mystery and detective stories||History|
Ensnared	9781419712296	|Characters in literature||Love stories||Love||Supernatural||Characters and characteristics in literature||Rescues||Fiction|
A warm welcome	9780736432894	|Summer||Magic||Juvenile fiction||Fiction||Fantasy||Kings, queens, rulers||Sisters||Queens|
Stealing Arthur	9781590215869	|Motion pictures||Awards||Fiction|
The fill-in boyfriend	9781484455142	|Juvenile fiction||High schools||Love||Teenagers||Fiction|
Nil unlocked	9781627792936	|Science fiction||Love||Islands||Survival||Juvenile fiction||Fiction|
The second sister	9781617736551	|Sisters||Small cities||Death||Friendship||Fiction|
The fix 2	9781622869442	|Drug addicts||African Americans||Revenge||Street life||Fiction|
Bite the biscuit	9780738745039	|Dog owners||Murder||Investigation||Fiction|
Pokemon adventures	9781421535630	|Adventure stories||Adventure and adventurers||Pokémon (Fictitious characters)||Juvenile fiction||Graphic novels||Fiction|
Deadfall	9780062299765	|Fiction||Murder||Teenagers||Identity||Amnesia|
The Heart of Betrayal	9780805099249	|Forced marriage||Assassins||Princes||Princesses||Juvenile fiction||Captivity||Fiction|
Looking for Winston	9781481430036	|Mice||Fiction||Animals||Brothers and sisters||Missing children|
Wolf by wolf	9780316405126	|Resistance to Government||Motorcycle racing||Fiction|
Lord Fenton's folly	9781629720661	|Nobility||Fiction|
Dangerously broken	9780425269992	|Bondage (Sexual behavior)||Sadomasochism||Fiction|
Bitch	9781942217169	|African American women||Street life||Fiction|
Memory theater	9781590517406	|Philosophers||Theory of Knowledge||Memory (Philosophy)||Fiction|
False positive	9780345540751	|Police||Missing children||Fiction|
Stink and the attack of the slime mold	9780763655549	|Slime molds||Humorous stories||Pets||Fiction|
The quest for the crystal	9781518200861	|Ninja||Juvenile fiction||Fiction|
A Christmas carol	9780553511994	|Ghosts||Fiction||Christmas||History|
Tracking the beast	9781432831158	|Sheriffs||Police||Serial murder investigation||Cold cases (Criminal investigation)||Fiction|
The Brimstone deception	9780425266939	|Designer drugs||Psychics||Fiction|
The class pet from the Black Lagoon	9780545069304	|Picture books||Pets||Schools||Juvenile fiction||Fear||Fiction|
The dressmaker	9781410487698	|Fashion designers||Large type books||Man-woman relationships||Fiction|
Straits of hell	9780451470621	|Extraterrestrial beings||Fiction|
Defender	9780373789733	|Man-woman relationships||Women lawyers||Stalkers||Fiction|
Smooth operator	9780399185267	|Private investigators||Fiction||Intelligence officers|
The Fuse	9781632156570	|Large space structures (Astronautics)||Murder||Police||Investigation||Space colonies||Crime||Comic books, strips|
Clamour of crows	9781579624422	|Private investigators||Murder||Investigation||Fiction|
Carnival capers!	9780545868150	|Carnivals||Readers (Elementary)||LEGO toys||Juvenile fiction||Superheroes||Fiction|
Skip beat!	9781421587141	|Singers||Performing arts||Fiction|
Awakening the Shy Miss	9780373299003	|Fiction||Man-woman relationships||Princes||Women tailors|
The runaway wife	9780062431752	|Sisters||Survival||Man-woman relationships||Fiction||Mountain passes|
Christodora	9780802125286	|Fiction||AIDS (Disease)||History|
Smart girls get what they want	9780061953415	|Young adult fiction||Lone Star Reading List, 2013||Fiction||Interpersonal relations||High schools||Schools||Best friends||Friendship|
Marta! big & small	9781626722439	|Polarity||Animals||Vocabulary||Juvenile fiction||English language||Synonyms and antonyms||Hispanic Americans||Spanish language||Fiction|
Loner	9781501107894	|College students||Man-woman relationships||Harvard University||Fiction|
Superman/Batman	9781401263850	|Comic books, strips||Fiction|
Adam's rib	9780062354679	|Murder||Investigation||Fiction|
Murder in style	9780727886309	|Murder||Investigation||Clothing trade||Twin sisters||Ellie Quicke (Fictitious character)||Fiction|
Last rites	9781784612535	|Murder||Fiction||Strangers||Investigation||Missing persons||Soviet Union. Komitet gosudarstvennoĭ bezopasnosti||Soviet Union|
Miles McHale, tattletale	9781515807520	|Talebearing||Conduct of life||Behavior||Schools||Juvenile fiction||School children||Fiction|
You don't know my name	9781250084118	|Love||Spies||Adventure and adventurers||Family life||Fiction||Adventure stories||Romance fiction||Families||Rescues||Spy stories|
Mexico	9781101906293	Fiction
Wolfie and Fly	9781101918203	|Juvenile fiction||Submarines (Ships)||Friendship||Brothers and sisters||Fiction|
Ahgottahandleonit	9781941026472	|Anger||African Americans||Dyslexia||Fiction|
The whole thing together	9780385736893	|Interpersonal relations||Vacation homes||Families||Fiction|
I funny	9780316349604	|Bullying||People with disabilities||Middle schools||Schools||Comedians||Fiction|
Kingdom hearts II	9780316288798	|Fantasy||Magic||Juvenile fiction||Cartoons and comics||Friendship||Dreams||Fiction|
Startup	9780316360388	|Businesspeople||Fiction||Satire||Application software||Journalists|
The wave theory of angels	9780143051336	|Fathers and daughters||History||Secrecy||Fiction||Physics||Research|
Alice in wonderland		Fantasy
Save me	9781410476760	|Self-realization in women||Life change events||Marriage||Contemporary Women||Large type books||Fiction||FICTION|
The violent century	9781444762877	|Fiction||Violence||Time travel||Kriminalroman|
Home	9780307740915	|Korean War (1950-1953) fast (OCoLC)fst00988609||Brothers and sisters||Korean War, 1950-1953||Veterans||African American veterans||Quests (Expeditions)||Racism||Fiction|
Penguin in Love	9781408851203	|Penguins||Love||Knitting||Juvenile fiction||Board books||Fiction|
After the storm	9781781855317	|Suspense fiction||Crime & mystery||Suspense||FICTION|
The cart before the corpse	9780984125838	|Horses||Carriages and carts||Horsemen and horsewomen||Fiction|
The butcher's theatre	9780755342785	|Sex crimes||Police||Fiction|
Pip Bartlett's guide to magical creatures	9781407148625	|Imaginary creatures||Magic||Fiction|
Long lost	9781409103684	|Sports agents||Fiction|
Darkside	9780753188880	|Police||Serial murder investigation||Fiction|
Acts of violence	9781472115126	|Murder||Police||Investigation||Criminal investigation||John Carlyle (Fictitious character)||Fiction|
Turbo twenty-three	9781472201713	|Bounty hunters||Factories||Investigation||Murder||Fiction|
The late show	9781409147534	|Fiction||American Suspense fiction||Investigation||Murder||Policewomen|
Airborne	9781784973834	|Prisoners of war||Parachute troops||World War, 1939-1945||Fiction|
How to be single	9781416527565	|Single women||Self-actualization (Psychology)||Dating (Social customs)||Fiction|
Hearts of darkness	9780749015329	|Fiction||History|
The streets	9780224096911	|Social conditions||Englisch||London (England) Social conditions 19th century Fiction||Historischer Roman||Fiction|
Grave waters	9781444827736	|Cults||Serial murderers||Police||Hijacking of ships||Fiction||Cruise ships||Anthropologists|
Playing for keeps	9780709089889	|Soccer teams||Management||Families||Fiction|
Beautiful assassin	9780857381330	|Soviet Espionage||Female assassins||Fiction||Women journalists||Women spies|
Paris for one	9781405918947	Fiction
The tusked-terror	9780141321363	|Max (Fictitious character : Cliff)||Adventure and adventurers||Finlay (Fictitious character : Cliff)||Juvenile fiction||Hercules (Roman mythology)||Fiction|
The secret garden	9781505002287	|Physically handicapped||Orphans||Fiction||Juvenile fiction||People with disabilities||Friendship||Gardens||History|
Invisible	9780099594529	|Officials and employees||Employees||Government investigators||United States. Federal Bureau of Investigation||United States||Fiction|
Now the War Is Over	9781447286301	|Social conditions||Fiction|
Secrets of the dragon world	9781780970981	|Fantasy||Juvenile literature||Dragons|
One day at a time	9780552151832	|Families||Fiction|
Sports-tastic birthday party	9780982215005	|Juvenile fiction||Birthdays||Food allergy||Food allergy in children||Fiction|
Ordinary sins	9781571318800	|Short stories||Short Stories (single author)||FICTION|
Charm City	9781934230459	|Ex-convicts||Revenge||Street life||Fiction|
Where we belong	9781409114475	|Women television producers and directors||Self-realization in women||Fiction|
All about passion	9781407468907	|Fiction||Upper class||Cynster family (Fictitious characters)||History|
Disney Christmas storybook collection	9781423184508	|JUVENILE FICTION / Holidays & Celebrations / Christmas & Advent||Children's stories, American||JUVENILE FICTION / Humorous Stories||Christmas stories||Fiction||JUVENILE FICTION / Family||Short stories||Christmas|
Team Captain	9781618104359	|Juvenile fiction||Turtles||JUVENILE FICTION||Fiction||Juvenile Literature||Juvenile Fiction||General|
Painted ladies	9781849161312	|Art thefts||Private investigators||Investigation||Murder||Fiction|
Gladiator	9780141338743	|Marcus Cornelius Primus (Fictitious character)||Fiction||History|
Embraced by darkness	9780749938178	|Werewolves||Vampires||Riley Jenson (Fictitious character)||Fiction|
All the days of our lives	9780750535953	|Young women||Manners and customs||Fiction||Social life and customs|
Adventures of Sherlock Holmes	9780141045160	|Fiction||Mystery and detective||Fiction, mystery & detective, general||Fiction, suspense|
Long Glasgow Kiss	9781742376646	|Fiction||Mystery and detective|
They're a Weird Mob	9781921922183	Fiction
Homecoming	9781742752112	|Fiction||Fiction, suspense||Fiction, thrillers|
Through the fire	9781848090880	|Ranches||Wildfires||Families||Fiction|
Of love and shadows	9780552993135	|Francisco Leal (Fictitious character)||Exiles||Romance fiction||Chilean literature||Chilean Authors||Fiction||NOVELAS CHILENAS||Politicians||Spanish American literature||Irene Beltran (Fictitious character)|
Sweetland	9781472118882	|Rural families||Fiction|
Protection	9781845298388	|Kidnapping||Police||Desmond Iles (Fictitious character)||Colin Harpur (Fictitious character)||Fiction|
The Traitor's Emblem	9781409100782	|Betrayal||Emblems||Suspense fiction||Fiction|
Rudolph the red-nosed reindeer	9781442474956	|Stories in rhyme||Reindeer||Rudolph the Red-nosed Reindeer (Fictional character)||Juvenile fiction||Christmas||Christmas stories||Fiction|
The thousand faces of night	9780007306022	|Soldiers||Fiction|
A splash of red	9781780228488	|Missing persons||Jemima Shore (Fictitious character)||Fiction||Women detectives||Female friendship|
Tantalize	9781406315608	|Werewolves||Vampires||Fantasy fiction||Paranormal fiction||Orphans||Fiction|
Rainbows, Rowan and true, true romance	9781407131832	|Juvenile fiction||Ally (Fictitious character : McCombie)||Teen humourous stories||Fiction|
Conservation Criminology	9781118935491	|Conservation of natural resources||Crime||Natural resources, management|
